subscription_id,customer_id,user_id,plan_id,plan_amount,plan_currency,plan_interval,status,created,current_period_start,current_period_end,cancel_at_period_end,canceled_at,trial_start,trial_end,metadata
sub_6fdd5cb5b2d07b,cus_278da8cdc8c8c6,8370,price_b7bd5adf6905b4,29900,usd,year,past_due,2025-01-09 10:53:34.491619,2025-01-09 11:16:34.491619,2025-02-08 11:16:34.491619,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_b24823f25a3f8f,cus_9cde9be637c53c,8373,price_1a22cb85d8f1de,2900,gbp,month,active,2025-01-07 10:00:09.079964,2025-01-07 10:25:09.079964,2025-02-06 10:25:09.079964,False,,2024-12-27 10:25:09.079964,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_72e062dcead721,cus_d00a87f8ba342b,8378,price_81106bf5503767,29900,usd,year,active,2025-02-05 21:40:09.431452,2025-02-05 21:53:09.431452,2025-03-07 21:53:09.431452,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_95078c9da59be1,cus_5c0b37d3e36398,8380,price_c135da0700a71a,29900,GBP,year,active,2025-01-30 04:29:54.715726,2025-01-30 04:39:54.715726,2025-03-01 04:39:54.715726,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_53f8c639453dae,cus_4064d9a16bf8ee,8388,price_4b02591b15d18f,2900,USD,month,active,2025-01-09 06:23:23.073239,2025-01-09 06:50:23.073239,2025-02-08 06:50:23.073239,False,,,,"{""source"": ""organic"", ""archetype"": ""casual_explorer""}"
sub_29ec6dfcf68bf2,cus_914a8c88fa7666,8389,price_1b335753744044,19900,gbp,month,active,2025-01-18 12:29:27.926335,2025-01-18 12:35:27.926335,2025-02-17 12:35:27.926335,False,,,2025-01-18 12:35:27.926335,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_fda11ddd694992,cus_0e558a20448e92,8431,price_45800988d1da5b,19900,USD,month,active,2025-01-27 16:50:04.269846,2025-01-27 17:13:04.269846,2025-02-26 17:13:04.269846,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_80b081d95b2ca5,cus_dcb1a95de71f40,8436,price_42a5dda3b408b6,4900,GBP,month,active,2025-01-14 23:58:56.179234,2025-01-15 00:08:56.179234,2025-02-14 00:08:56.179234,False,,2025-01-04 00:08:56.179234,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_7e981aefd33e4b,cus_3a2d3a3f3f2756,8441,price_06bcbbb06cf638,2900,eur,month,active,2025-01-28 01:33:34.922405,2025-01-28 01:57:34.922405,2025-02-27 01:57:34.922405,False,,2025-01-15 01:57:34.922405,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_01c69a0ebe1bdd,cus_5f23c7aa5c855b,8445,price_60419429612645,2900,USD,year,active,2025-01-11 07:06:47.778498,2025-01-11 07:26:47.778498,2025-02-10 07:26:47.778498,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_2505bf51ea3d99,cus_dd9d458a12c224,8450,price_6037d1bfe56b9f,29900,GBP,month,active,2025-01-18 01:49:10.133963,2025-01-18 02:07:10.133963,2025-02-17 02:07:10.133963,False,,,2025-01-18 02:07:10.133963,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_55c41e964a019d,cus_2e9a4b087c9389,8467,price_69e0e557a54527,2900,usd,month,active,2025-02-13 22:59:46.320383,2025-02-13 23:06:46.320383,2025-03-15 23:06:46.320383,False,,,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_ffbac795f1f2f9,cus_1d1ea90e5df857,8473,price_3efa2d1d3a7a3b,2900,eur,year,past_due,2025-01-22 22:44:25.430053,2025-01-22 22:50:25.430053,2025-02-21 22:50:25.430053,False,,,2025-01-22 22:50:25.430053,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_aa9566910f7464,cus_3482dd3b19d0ec,8477,price_d08c5539ed1c0c,19900,GBP,month,active,2025-02-09 08:08:25.846445,2025-02-09 08:10:25.846445,2025-03-11 08:10:25.846445,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_31ca3e64bf7142,cus_1db141cfc00315,8484,price_a8c3972d225b63,4900,USD,month,active,2025-01-20 20:47:38.679257,2025-01-20 21:08:38.679257,2025-02-19 21:08:38.679257,False,,,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_aa53fc11272127,cus_dc4871fdfb132e,8492,price_35f8ae36e1a340,9900,eur,month,active,2025-01-16 17:48:45.058853,2025-01-16 17:59:45.058853,2025-02-15 17:59:45.058853,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_f84cbd0bc62123,cus_da51499789b3af,8504,price_71a049d3194e1f,2900,eur,month,past_due,2025-01-28 16:13:19.073145,2025-01-28 16:35:19.073145,2025-02-27 16:35:19.073145,False,,,2025-01-28 16:35:19.073145,"{""source"": ""google_ads"", ""archetype"": ""support_heavy""}"
sub_defebb0d1db05e,cus_bc14c6438ca056,8514,price_031dfe0324c5eb,2900,usd,month,unpaid,2025-02-05 07:10:58.903252,2025-02-05 07:28:58.903252,2025-03-07 07:28:58.903252,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_5dfa13c5f4f26c,cus_aab1e8f599df8f,8518,price_f4051485e07b6e,19900,USD,month,active,2025-01-31 13:17:20.143836,2025-01-31 13:29:20.143836,2025-03-02 13:29:20.143836,False,,,2025-01-31 13:29:20.143836,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_e68bedb5760580,cus_89eb4f9c21ddb7,8519,price_889f88ae7ed786,4900,gbp,month,active,2025-02-13 05:08:36.711106,2025-02-13 05:09:36.711106,2025-03-15 05:09:36.711106,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_a1d17b1c09f202,cus_b05d808bb0d1ad,8520,price_4ca1b8610295ed,29900,GBP,year,active,2025-01-22 17:22:14.326852,2025-01-22 17:38:14.326852,2025-02-21 17:38:14.326852,False,,2025-01-10 17:38:14.326852,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_90913d0e6cc1a1,cus_2a1c9c2349d1ba,8523,price_1be88e8b25135c,29900,gbp,month,active,2025-01-23 18:21:34.454823,2025-01-23 18:43:34.454823,2025-02-22 18:43:34.454823,False,,,2025-01-23 18:43:34.454823,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_09aa91d9e4bb59,cus_52c138464301ab,8528,price_ea1ae28ef2d1fc,29900,gbp,month,active,2025-01-15 03:42:19.497761,2025-01-15 04:03:19.497761,2025-02-14 04:03:19.497761,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_f3016251fdfa6d,cus_5585b7fe4948d4,8536,price_2dac1939fc9fb7,19900,GBP,month,active,2025-01-24 13:30:26.197234,2025-01-24 13:56:26.197234,2025-02-23 13:56:26.197234,False,,,2025-01-24 13:56:26.197234,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_01528e345cb3a5,cus_b1f75e51771f82,8537,price_52995923ac01b4,9900,Eur,month,active,2025-01-11 01:41:06.392950,2025-01-11 01:57:06.392950,2025-02-10 01:57:06.392950,False,,2024-12-31 01:57:06.392950,2025-01-11 01:57:06.392950,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_5abd873e568e4b,cus_3ad1faa435db2e,8540,price_60f72829f817a2,4900,usd,month,active,2025-01-25 20:16:53.552325,2025-01-25 20:23:53.552325,2025-02-24 20:23:53.552325,False,,,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_edb17fe914121e,cus_c0844ed557a761,8544,price_dc9fc55d2133ca,29900,usd,month,active,2025-01-16 05:23:04.298544,2025-01-16 05:52:04.298544,2025-02-15 05:52:04.298544,False,,2025-01-04 05:52:04.298544,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_7f50a76eb83f3f,cus_cf3d50847dae47,8545,price_18c9fb82252ddd,29900,GBP,month,active,2025-01-20 00:49:40.643288,2025-01-20 00:50:40.643288,2025-02-19 00:50:40.643288,False,,,2025-01-20 00:50:40.643288,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_74da0d18c64dc8,cus_33b58c34a0ef73,8549,price_c93174caf98b0c,19900,usd,month,active,2025-01-13 21:30:00.764249,2025-01-13 21:34:00.764249,2025-02-12 21:34:00.764249,False,,2024-12-30 21:34:00.764249,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_31ebe107511699,cus_28ada20633d505,8550,price_783c5b7bbf847d,4900,Eur,month,past_due,2025-01-18 07:51:27.030301,2025-01-18 08:06:27.030301,2025-02-17 08:06:27.030301,False,,2025-01-10 08:06:27.030301,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_31afc9c559d862,cus_9c23e61eea097e,8553,price_49bf2aa2f9c6ad,19900,GBP,year,active,2025-01-12 20:39:14.033025,2025-01-12 20:53:14.033025,2025-02-11 20:53:14.033025,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_830b7529c9502e,cus_11ab27b4644f22,8554,price_3ad7853dfbdf60,2900,eur,year,active,2025-02-08 10:03:33.436956,2025-02-08 10:07:33.436956,2025-03-10 10:07:33.436956,False,,,,"{""source"": ""organic"", ""archetype"": ""support_heavy""}"
sub_22d9e72180a44b,cus_959f3fbf8c9b98,8563,price_70c248ebed7249,29900,gbp,month,active,2025-01-28 04:36:13.361896,2025-01-28 04:57:13.361896,2025-02-27 04:57:13.361896,False,,,2025-01-28 04:57:13.361896,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_12c111c530b843,cus_54a7f378007697,8567,price_af191dbc629b1d,9900,usd,month,active,2025-01-21 15:07:43.696449,2025-01-21 15:30:43.696449,2025-02-20 15:30:43.696449,False,,,2025-01-21 15:30:43.696449,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_07e41a0f7a2d92,cus_41cccd0ff8bdde,8570,price_2237146755a9b1,2900,gbp,month,active,2025-01-23 12:20:49.934618,2025-01-23 12:47:49.934618,2025-02-22 12:47:49.934618,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_93eb60ab9fe263,cus_d78d5a8eb051c3,8574,price_275fa158432def,19900,Eur,year,active,2025-01-29 17:47:12.179142,2025-01-29 18:00:12.179142,2025-02-28 18:00:12.179142,False,,,2025-01-29 18:00:12.179142,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_cbdb58e4ee735f,cus_6f15821c3098f3,8576,price_958d1e22500016,29900,USD,year,active,2025-02-21 11:52:42.971445,2025-02-21 12:10:42.971445,2025-03-23 12:10:42.971445,False,,,2025-02-21 12:10:42.971445,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_a7d88200c97bbe,cus_dbfecf18a0b749,8582,price_f2601e3b58c6b8,19900,gbp,month,active,2025-01-07 23:24:45.044566,2025-01-07 23:30:45.044566,2025-02-06 23:30:45.044566,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_7da050e040b5d4,cus_bdb5586f153ce7,8583,price_ac0c1ad0345a5a,9900,Eur,month,active,2025-01-11 15:08:19.809504,2025-01-11 15:18:19.809504,2025-02-10 15:18:19.809504,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_e354bb450fe8ab,cus_a6674a221737bb,8585,price_433b435a27922a,29900,eur,month,canceled,2025-01-26 07:52:27.265187,2025-01-26 08:07:27.265187,2025-02-25 08:07:27.265187,True,2025-03-21 19:04:28.596429,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_21a68a06e357f4,cus_e97e6a3b87b68e,8593,price_d1547572c99711,4900,USD,month,active,2025-01-22 09:58:43.355403,2025-01-22 10:00:43.355403,2025-02-21 10:00:43.355403,False,,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_43ac224b94da91,cus_bc6547a55f9ed3,8600,price_46d8e89f9049ee,29900,USD,month,unpaid,2025-01-16 16:09:42.224874,2025-01-16 16:16:42.224874,2025-02-15 16:16:42.224874,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_ce225c6c1f6903,cus_37c6e2b20194a8,8601,price_0d6e39f8932344,29900,Eur,month,past_due,2025-02-02 19:30:34.137936,2025-02-02 19:49:34.137936,2025-03-04 19:49:34.137936,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_71b01ac0a86be8,cus_96cdf268a533e1,8611,price_28332924ced17f,4900,usd,month,active,2025-01-08 01:02:01.268824,2025-01-08 01:27:01.268824,2025-02-07 01:27:01.268824,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_da744bb3402510,cus_04a3ad3d64f6a3,8636,price_93c3b9b592639d,2900,USD,month,active,2025-02-23 03:59:18.652281,2025-02-23 04:14:18.652281,2025-03-25 04:14:18.652281,False,,2025-02-16 04:14:18.652281,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_f3755660ce7852,cus_14315f1015317a,8638,price_484945e2fe074e,19900,eur,month,active,2025-01-30 22:14:18.527058,2025-01-30 22:33:18.527058,2025-03-01 22:33:18.527058,False,,,2025-01-30 22:33:18.527058,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_e72cc220d6a2ef,cus_87d3b0398f28cb,8643,price_3eaff80e42a1ea,19900,Eur,month,past_due,2025-01-27 10:45:48.930654,2025-01-27 11:13:48.930654,2025-02-26 11:13:48.930654,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_fe6b849fd0aa7c,cus_833e9b20a1096e,8647,price_64cc41287d8636,29900,Eur,month,active,2025-01-13 06:24:53.668617,2025-01-13 06:51:53.668617,2025-02-12 06:51:53.668617,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_e85a027345f118,cus_96e4381da0bd29,8659,price_48d0db499c0404,4900,usd,month,active,2025-02-26 03:00:26.735523,2025-02-26 03:13:26.735523,2025-03-28 03:13:26.735523,False,,2025-02-12 03:13:26.735523,2025-02-26 03:13:26.735523,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_b74b986937ad82,cus_824eedaf590e6b,8661,price_e389551e0ed77b,4900,usd,year,canceled,2025-01-13 04:15:09.409633,2025-01-13 04:34:09.409633,2025-02-12 04:34:09.409633,True,2025-01-24 22:54:44.915413,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_e122919c1ce4e1,cus_cb178c8b9cd646,8662,price_ce7cc34014034e,19900,eur,year,past_due,2025-01-29 00:23:21.562030,2025-01-29 00:33:21.562030,2025-02-28 00:33:21.562030,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_1d082971402c14,cus_04556625d638a1,8663,price_8ba98ee4ffb923,4900,gbp,year,active,2025-01-10 14:44:54.140163,2025-01-10 15:03:54.140163,2025-02-09 15:03:54.140163,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_1a18c4985b20b9,cus_f0fe0fcc34121a,8678,price_f65733172d3736,29900,usd,month,canceled,2025-02-04 18:34:45.822314,2025-02-04 19:00:45.822314,2025-03-06 19:00:45.822314,True,2025-03-12 10:19:47.677944,2025-01-26 19:00:45.822314,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_0e5337aeb79da3,cus_af0cc329c34a09,8681,price_1174f302b6037b,9900,USD,month,active,2025-01-05 11:50:49.649669,2025-01-05 11:55:49.649669,2025-02-04 11:55:49.649669,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_5d9156fb708628,cus_2905d4359b13a5,8689,price_763e392c133db1,19900,gbp,month,active,2025-02-26 17:15:27.105607,2025-02-26 17:25:27.105607,2025-03-28 17:25:27.105607,False,,2025-02-14 17:25:27.105607,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_93f3120956ba8c,cus_8cd6d8affd6f01,8691,price_5415464949c4a0,29900,eur,month,unpaid,2025-02-13 10:19:48.707502,2025-02-13 10:30:48.707502,2025-03-15 10:30:48.707502,False,,,2025-02-13 10:30:48.707502,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_111f523be125b5,cus_16fc422913f2ad,8692,price_bbf57f7f663b57,29900,gbp,month,active,2025-01-14 11:30:19.252809,2025-01-14 11:59:19.252809,2025-02-13 11:59:19.252809,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_dfdfecd0539612,cus_6faeee4565245e,8694,price_7828bdba49dbcb,29900,Eur,month,active,2025-03-27 20:53:11.666218,2025-03-27 20:58:11.666218,2025-04-26 20:58:11.666218,False,,2025-03-14 20:58:11.666218,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_9d38a93e333f65,cus_d08d1acc7e7890,8707,price_f87a9648aa5490,2900,USD,month,canceled,2025-01-26 06:02:55.069280,2025-01-26 06:10:55.069280,2025-02-25 06:10:55.069280,True,2025-01-30 21:54:13.134095,2025-01-12 06:10:55.069280,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_6a98a995a71c7a,cus_2cbaaef7f36e24,8720,price_0f5d74a3eaa5b6,9900,usd,month,active,2025-01-18 03:03:23.674764,2025-01-18 03:14:23.674764,2025-02-17 03:14:23.674764,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_391600c5a6d64b,cus_09c4d798d48248,8721,price_3c5b8a0fcb573d,9900,Eur,month,active,2025-02-14 13:25:44.338039,2025-02-14 13:37:44.338039,2025-03-16 13:37:44.338039,False,,,2025-02-14 13:37:44.338039,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_cfc262eb6b095d,cus_f95ef44bfd95f6,8722,price_7a9b04ffcc82de,29900,eur,month,active,2025-01-07 13:11:36.992111,2025-01-07 13:31:36.992111,2025-02-06 13:31:36.992111,False,,2024-12-24 13:31:36.992111,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_84338ef9bc7078,cus_54b81c7a4e3755,8726,price_f3103c7b05f0e1,19900,gbp,month,active,2025-02-07 01:12:47.510824,2025-02-07 01:21:47.510824,2025-03-09 01:21:47.510824,False,,2025-01-28 01:21:47.510824,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_1d8b3691e2e28d,cus_91b51c2df08138,8731,price_419d271568ea78,4900,eur,month,active,2025-01-16 07:13:20.610694,2025-01-16 07:21:20.610694,2025-02-15 07:21:20.610694,False,,,2025-01-16 07:21:20.610694,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_6792636629836a,cus_ce0696a680d290,8739,price_ce40e0f0676c64,2900,eur,year,unpaid,2025-02-04 20:00:36.700446,2025-02-04 20:04:36.700446,2025-03-06 20:04:36.700446,False,,,2025-02-04 20:04:36.700446,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_aa597df66a0be8,cus_308ad22611a9a2,8743,price_194bd6bc5dc8e7,19900,eur,year,canceled,2025-01-04 23:08:05.841580,2025-01-04 23:36:05.841580,2025-02-03 23:36:05.841580,True,2025-02-16 05:36:03.909902,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_9d7506d7913829,cus_59c206117876cc,8755,price_a3a057ee378ad3,29900,eur,month,active,2025-02-05 07:53:33.753412,2025-02-05 08:07:33.753412,2025-03-07 08:07:33.753412,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_628689d3869ac2,cus_67c9092fc4ec04,8772,price_f7333bee74211b,2900,USD,year,canceled,2025-01-11 16:22:34.204264,2025-01-11 16:45:34.204264,2025-02-10 16:45:34.204264,True,2025-01-16 15:24:38.021082,2024-12-30 16:45:34.204264,,"{""source"": ""direct"", ""archetype"": ""casual_explorer""}"
sub_b0c220dcda51dd,cus_85f92df9f1da89,8776,price_f256b4057694c2,9900,usd,month,canceled,2025-01-15 04:48:36.870465,2025-01-15 04:54:36.870465,2025-02-14 04:54:36.870465,True,2025-01-20 22:32:19.604211,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_7f122e9dc55e5a,cus_e189f54705f838,8780,price_352a32f39f8efa,19900,gbp,month,active,2025-02-11 12:40:34.289183,2025-02-11 12:57:34.289183,2025-03-13 12:57:34.289183,False,,2025-01-31 12:57:34.289183,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_dfb9b6ce2989f9,cus_42d7ab564f797b,8785,price_1d0222fbb848ea,29900,Eur,month,active,2025-01-29 22:47:21.620466,2025-01-29 23:14:21.620466,2025-02-28 23:14:21.620466,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_694ee7abaf6030,cus_fb75a17429bd2f,8789,price_67a8e45f57c183,19900,eur,month,active,2025-01-24 10:02:51.308290,2025-01-24 10:03:51.308290,2025-02-23 10:03:51.308290,False,,2025-01-11 10:03:51.308290,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_bde7d2fa70e420,cus_8d8487e8610385,8790,price_cebb9ba870ab7f,29900,gbp,month,unpaid,2025-01-20 11:21:53.010593,2025-01-20 11:25:53.010593,2025-02-19 11:25:53.010593,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_b1d4782540bf1a,cus_11f394c3b892c2,8793,price_bb52b4bb2996f4,4900,usd,month,canceled,2025-01-18 07:45:03.458931,2025-01-18 07:49:03.458931,2025-02-17 07:49:03.458931,True,2025-02-15 23:11:04.207728,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_eb844ea5c82634,cus_808e1820d8b0f1,8803,price_0aa870ade991b2,29900,USD,month,canceled,2025-03-27 05:44:57.344486,2025-03-27 06:14:57.344486,2025-04-26 06:14:57.344486,True,2025-05-03 22:51:24.408963,2025-03-18 06:14:57.344486,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_02e6392c13d189,cus_5bbf97f5e77344,8814,price_967a0244f8b60d,9900,eur,month,active,2025-01-17 00:36:06.664048,2025-01-17 00:56:06.664048,2025-02-16 00:56:06.664048,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_69452bf9d85e9c,cus_dc2b0c06c936b4,8826,price_b5b5ebd9543cec,29900,usd,year,active,2025-02-05 03:14:59.736442,2025-02-05 03:25:59.736442,2025-03-07 03:25:59.736442,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_4e473f8276c646,cus_bc6063f7b19264,8832,price_b584d3b500f778,29900,eur,month,active,2025-01-06 11:07:22.990748,2025-01-06 11:17:22.990748,2025-02-05 11:17:22.990748,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_31efde5b091ef9,cus_054dc0f45a77fb,8844,price_4b4206b60568e7,2900,USD,month,active,2025-01-11 19:37:04.553766,2025-01-11 19:51:04.553766,2025-02-10 19:51:04.553766,False,,2025-01-02 19:51:04.553766,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_cd2db86591d5fb,cus_096e95619c32b2,8870,price_974c270c5172ca,9900,gbp,month,active,2025-02-07 06:50:25.696671,2025-02-07 07:10:25.696671,2025-03-09 07:10:25.696671,False,,,2025-02-07 07:10:25.696671,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_a7609af746f214,cus_697f7f8b4e060e,8872,price_04b59a3c34ca22,2900,USD,month,active,2025-01-27 16:40:14.691929,2025-01-27 17:08:14.691929,2025-02-26 17:08:14.691929,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
